<< Inhaltsverzeichnis;;;;;;;;;;
"Statistische Wochenberichte
Büstenhalter, aus Gewirken oder Gestricken ;.;.;-42.262247;.;-30.897421;.;.;-26.078459;65.84489;29.083382
Fenster und Fenstertüren aus Holz ;4.212543;-0.386864;3.521895;3.790369;4.052777;12.815335;-28.284676;20.087313;6.674414;22.800117
Fenster, Rahmen, Verkleidungen u. Ä. aus Kunststoff ;1.566612;0.616712;6.243537;0.296409;3.027597;12.172968;-15.116531;12.565771;10.722041;6.028998
Türblätter ;2.473032;2.779346;3.655179;0.349883;2.422828;7.027635;8.36795;-5.765717;1.393597;3.365499
Türzargen, Türverkleidungen (auch Türschwellen) ;;;;;;;;;;
aus Holz;8.634625;2.837299;3.325678;0.385771;4.138682;9.65077;9.102584;-4.933021;0.81865;4.859088
Treppen aus Holz ;3.734465;-4.077842;6.693662;7.698943;9.512155;12.000162;4.720578;-3.299512;7.521025;2.864273
Flachpaletten aus Holz ;-7.8613262060000001E-3;-0.42258;5.0928;-3.797131;-5.406206;1.637211;10.873202;-11.911232;3.776219;0.278486
Boxpaletten u.a. Ladungsträger aus Holz ;4.860366;0.951511;3.925401;-4.922716;3.464134;16.512946;19.382054;-17.631796;14.998146;3.034982
Zeitungsdruckpapier ;-7.68787;-8.339387;-4.79903;-25.56491;-24.185357;-6.605325;-2.400581;-26.986695;12.251708;16.756192
"Vervielfältigung von ""Compact Discs"" ";-12.129028;-6.272414;0.217497;-31.005292;-19.453868;-15.39056;-35.793302;-27.872288;47.535532;23.833944
Motorenbenzin (einschl. Flugbenzin) ;-1.673678;-0.693866;20.995661;7.761896;8.299513;9.894759;11.746178;-12.334451;10.692278;1.343995
Dieselkraftstoff ;-0.541313;-5.672536;9.413552;-8.531137;3.812272;-8.556082;0.891249;-12.104661;18.662855;-13.099817
Chlor ;-4.203282;-5.716843;-4.746879;-3.005121;-16.135498;7.824154;6.930723;-15.509945;2.957811;15.917408
Ethylen ;-10.534947;-9.998104;7.388513;4.993132;26.535645;12.300221;5.031317;-14.776674;18.424718;5.940243
Propylen ;-9.070107;-3.81187;2.970523;5.636552;5.269634;-0.687907;3.856736;-4.96257;4.23178;-3.467707
Sonnenschutzmittel ;11.13038;9.297829;7.057823;-21.777504;77.467674;1.111541;155.826068;-31.071167;-38.299863;-7.06723
Zahnputzmittel ;-8.762088;0.859453;16.029331;9.285195;-1.921565;6.505584;23.622725;-10.785108;-5.539991;2.232441
Luftreifen aus Kautschuk für Pkw, neu ;-8.746925;-5.049897;-17.025671;-61.508056;-17.315146;-10.088813;3.373151;-59.183843;111.423997;0.790497
Mehrschichten Isolierverglasung ;-4.115918;-1.494135;1.235453;-1.858744;0.312315;4.909274;-5.33102;6.762532;7.853733;-3.760771
Gipskartonplatten ;0.564899;0.359659;1.813011;1.442962;-0.413885;3.010088;15.494225;-9.147788;-1.415933;-0.418823
Transportbeton ;2.845559;1.444627;8.551674;3.225974;0.322623;3.331674;-20.195876;39.896739;3.219758;-10.331955
Rohre und Hohlprofile, aus Gusseisen ;4.42659;-14.275939;-38.406294;-53.444801;-32.142962;-4.1915;18.568637;-13.386346;9.823043;-15.051761
Rohre und Hohlprofile, nahtlos aus nichtrostendem ;;;;;;;;;;
Stahl ;8.747291;41.009247;-48.224504;-64.524238;-50.235713;-40.121497;-27.70359;-35.904618;22.180229;5.761237
Präzisionsrohre und Hohlprofile aus anderem als ;;;;;;;;;;
nichtrostendem Stahl ;3.338774;2.8264673729999999E-2;-28.082656;-45.596417;-29.065173;-2.421875;2.462993;-31.520125;24.662311;11.554553
Primäraluminium ;5.931458;-12.415873;-9.440578;-17.807445;-5.747331;9.523512;5.480547;-17.331534;13.923742;10.250575
Sekundäraluminium ;1.229355;-6.984055;-2.249032;-39.531982;-16.053829;0.987972;13.087096;-39.307795;31.648552;11.765456
Garagentore ;1.215019;-3.002531;-10.331299;-29.622145;-2.835279;12.409409;-2.713906;-25.804284;46.085063;6.602467
Zentralheizungskessel (ohne Dampfkessel) ;;;;;;;;;;
mit Gasbeheizung ;.;3.778715;-7.785277;-15.574385;9.918368;22.202761;0.564286;-15.327794;38.590889;3.552763
Zentralheizungskessel (ohne Dampfkessel) ;;;;;;;;;;
mit Ölbeheizung ;-6.843916;-22.570563;-8.136842;-27.82239;-4.518053;27.053837;-21.300388;5.053283;64.125218;-6.366718
Zentralheizungskessel (ohne Dampfkessel);;;;;;;;;;
Heizungsboiler und Druckwasserkessel ;-1.522873;0.576959;4.376056;4.12054;10.296273;17.411758;-1.105111;11.453261;20.673805;-11.726173
Aerosoldosen aus Aluminium ;-6.052807;-13.020216;3.774518;-1.958389;-2.807377;-9.754626;21.403252;-15.03521;-6.689741;-6.238133
Brenner für flüssige Brennstoffe ;-6.574782;-19.350467;-1.824911;-22.351805;-21.652542;-8.433461;-12.385399;-26.868582;-1.404195;44.943213
Kreissägemaschinen für die Holzbearbeitung ;6.559884;-7.568547;-9.796725;-3.62589;23.908297;12.817089;6.64219;-10.985915;19.725738;-0.734214
Hydraulische Bagger auf Rädern ;22.98893;9.330933;-24.596984;-43.733883;-25.892857;-17.44186;-11.26071;-24.758621;21.72319;1.581325
Spritzgießmaschinen für Kautschuk u. Kunststoffe ;5.987197;-13.595452;-38.849647;-41.345203;-25.106383;-3.278689;-26.411658;-2.145215;3.878583;29.301948
Ventilatoren mit eingebautem Elektromotor (≤ 125 W) ;7.854611;-7.64625;-5.872156;-17.488808;-10.579485;8.808796;24.437646;-20.417573;11.449405;-1.413537
Elektrische Einbau - Backöfen ;-9.983339;-8.090345;-4.536042;-16.703016;13.519953;21.59473;1.090248;-28.528482;53.555869;9.598868
Drucker ;2.640875;-0.559695;-0.529696;-14.63003;-0.330033;-14.202311;-7.675762;-15.829062;5.085014;5.06472
Motorschaltschränke und Energieverteiler ;11.149719;-6.242456;-13.583519;-7.665015;-8.882227;-5.717494;1.909304;-8.359712;-0.413186;1.374563
Dauermagnete aus Metall ;1.13846;-8.268995;-25.748506;-52.625557;-30.125665;-20.788361;-8.873494;-37.803018;35.699527;2.990373
Basisstationen ;5.11536;16.155823;-99.9209;-99.921913;-99.92476;-99.871993;-99.911056;22.232684;3.931813;13.287468
Fernsprechapparate, Videophone  ;-16.933964;-18.515916;-0.409044;11.688795;-15.47214;-23.254857;13.857589;-9.10031;-28.148172;3.202136
Plattenspieler, Schallplatten - Musikautomaten u.ä. ;.;.;.;.;.;-19.372442;.;.;.;.
Schwerhörigengeräte ;1.450773;0.169265;-18.095773;-25.770784;37.920653;15.214777;-13.420559;-16.576847;76.961328;-9.857741
Ferngläser ;-15.425595;-47.8743;.;.;-18.420385;-15.108443;.;.;.;7.661228
Personenkraftwagen ;-9.926274;-8.351226;-19.842014;-62.23823;-22.108575;-2.858597;-7.612557;-54.340919;82.010369;26.522604
Wohnanhänger mit einem Gewicht von mehr als ;;;;;;;;;;
1 600 kg bis 3 500 kg  ;2.059757;-6.248167;-21.419753;-53.856813;-16.250416;9.26855;0.844996;-47.682639;25.875876;64.532803
Zweiräder u.a. Fahrräder (einschl. ;;;;;;;;;;
Lastendreiräder) ohne Motor ;30.524884;71.975769;-28.97376;-16.503184;-7.295937;5.737434;4.677358;-10.56891;-0.284068;13.272097
Zahnbürsten ;-13.053205;-4.007146;1.097248;-12.506983;-5.927779;-9.716022;13.412812;-22.254057;14.862531;-10.855932
Kinderwagen ;-14.873378;-9.377949;1.802417;37.472427;41.59071;-19.362018;47.347923;7.203692;-17.928147;-37.799819
;;;;;;;;;;
;;;;;;;;;;
1 Betriebe von Unternehmen mit im Allgemeinen 20 und mehr Beschäftigten. – 2 Ab 2019 neue Zuordnung der GP-Nummern.;;;;;;;;;;
