<< Inhaltsverzeichnis;;;;;;;;;;
"Statistische Wochenberichte
Sonstige Dienstleistungen ;1 000;828.526375;833.031;844.491625;837.962;840.74;851.767;853.29;852.761;843.095
Private Haushalte ;1 000;48.616;48.993;49.2685;49.234;49.453;49.43;49.064;49.56;49.29
Exterritoriale Organisationen und Körperschaften ;1 000;18.0305;18.015;17.778375;17.798;17.739;17.753;17.728;17.087;16.95
;;;;;;;;;;

1 Ergebnisse der Erwerbstätigenrechnung im Rahmen der Volkswirtschaftlichen Gesamtrechnungen - vorläufige Ergebnisse. – 2 Mit Arbeitsort in Deutschland (Inlandskonzept). – 3 Mit ;;;;;;;;;;
Wohnort in Deutschland (Inländerkonzept). – 4 Summe aus erwerbstätigen Inländern und Erwerbslosen. – 5 Monatsergebnisse: Anstelle der Schätzung saisonbereinigter Ergebnisse wer- ;;;;;;;;;;
"den aus methodischen Gründen zurzeit nur Trendschätzergebnisse verwendet. Die Trendschätzung erfolgt auf Basis der Arbeitskräfteerhebung der Europäischen Gemeinschaften; Abgren- ";;;;;;;;;;
zung der Erwerbslosen nach Definitionen der Internationalen Arbeitsorganisation (ILO): Der einfache Standardfehler für die Zahl der Erwerbslosen insgesamt beträgt im Durchschnitt etwa ;;;;;;;;;;
2,5% - vorläufige Ergebnisse. Jahresergebnisse: Durchschnitt der Monatsergebnisse. – 6 Anteil der Erwerbslosen an den Erwerbspersonen der betreffenden Personengruppe. – 7 Die Bun- ;;;;;;;;;;
"desagentur für Arbeit hat im Januar 2018 die Beschäftigungsstatistik rückwirkend bis 2011 revidiert. Detaillierte Informationen entnehmen Sie dem Methodenbericht ""Revisionsbericht ";;;;;;;;;;
"der Beschäftigungsstatistik 2017"" (statistik.arbeitsagentur.de>Navigation>Statistik>Grundlagen>Methodenberichte>Beschaeftigungsstatistik). Arbeitnehmer/-innen und Auszubildende, die ";;;;;;;;;;
kranken-, renten-, pflegeversicherungspflichtig und/oder beitragspflichtig nach dem Recht der Arbeitsförderung sind oder für die Beitragsanteile zur Rentenversicherung zu zahlen sind. – ;;;;;;;;;;
8 Frühere Zeiträume sind nicht vergleichbar. – 9 Aufgrund der Umstellung der Erhebungsinhalte hinsichtlich der Angaben zur Tätigkeit durch die Bundesagentur für Arbeit sind Vergleiche ;;;;;;;;;;
mit Ergebnissen vor dem 31. Dezember 2012 nicht möglich. – 10 Klassifikation der Wirtschaftszweige, Ausgabe 2008 (WZ2008).;;;;;;;;;;
