<< Inhaltsverzeichnis;;;;;;;;;;
"Statistische Wochenberichte
Ausländer/-innen;%;17.700000;16.500000;19.000000;19.100000;18.800000;18.700000;19.700000;20.000000;20.000000
Gemeldete Arbeitsstellen4 …………………………………………………………………………………………………….. ;Anzahl;149443;150060;129615;127121;126907;120218;118752;121638;126136
;;;;;;;;;;
;;  2017  ;  2018  ;  2019  ;Juli 20 ;Aug. 20 ;Sep. 20 ;Okt. 20 ;Nov. 20 ;Dez. 20 
;;;;;;;;;;
Bauen und Wohnen;;;;;;;;;;
Baugenehmigungen;;;;;;;;;;
Wohnungen insgesamt6 .............................................................................................................;Anzahl;347882;346810;360493;31231;31621;29664;30631;32531;36530
Wohnungen in Wohngebäuden mit7 ;;;;;;;;;;
1 Wohnung ;Anzahl;90773;89846;90901;8313;7373;7759;8019;8248;7941
2 Wohnungen ;Anzahl;22214;20792;21310;2364;2150;2372;2326;2232;2320
3 und mehr Wohnungen8 ................................................................................... ;Anzahl;172404;180137;188481;15557;15825;14855;14828;17060;20323
Wohngebäude7  ........................................................................................;Anzahl;119060;117869;119457;11134;10041;10459;10777;10978;10990
Rauminhalt ;1 000 m3;161490;162484;167607;15015;14301;14127;14555;15082;16334
Wohnfläche in Wohnungen;1 000 m2;29990;30163;31070;2784;2643;2627;2709;2815;3041
Veranschlagte Kosten des Bauwerks9 .........................................................;Mill. EUR;50827.833;53380.137;56993.32;5323.661;5178.155;5020.561;5303.38;5500.131;6017.637
Nichtwohngebäude7 ..................................................................................................;Anzahl;26952;27147;27036;2511;2318;2390;2594;2302;2200
Rauminhalt ;1 000 m3;217472;225557;223072;21333;18119;17963;22889;18746;18439
Nutzfläche ;1 000 m2;30241;31908;31926;2926;2503;2662;3054;2550;2618
Veranschlagte Kosten des Bauwerks9 .........................................................;Mill. EUR;31590.657;35690;38959.271;3413.262;3190.745;3365.652;4081.27;3185.188;3747.751
Wohnräume (einschließlich Küchen)6 ...................................................... ;Anzahl;1325296;1317458;1364629;122844;117042;114317;118850;122101;133108
;;;;;;;;;;
Veranschlagte Kosten des Bauwerkes6, 9 insgesamt .........................................................;Mill. EUR;99284.38;106142.135;115023.778;10478.342;10084.108;9875.319;11128.894;10320.65;11332.749
Wohngebäude ;Mill. EUR;58630.271;61344.222;65922.716;6227.925;6007.447;5794.032;6151.895;6300.744;6847.832
Nichtwohngebäude ;Mill. EUR;40654.109;44797.913;49101.062;4250.417;4076.661;4081.287;4976.999;4019.906;4484.917
;;;;;;;;;;

"1 Quelle: Statistik der Bundesagentur für Arbeit. – 2 Fälle ""ohne  Angabe"" sind nicht enthalten. – 3 Arbeitslose in Prozent aller zivilen Erwerbspersonen (Abhängige, Selbstständige, mit- ";;;;;;;;;;
helfende Familienangehörige und Arbeitslose). – 4 Nur ungeförderte Arbeitsstellen. – 5 Einschl. der gemeldeten Arbeitsstellen mit dem Arbeitsort im Ausland. – 6 In Wohn- und Nicht- ;;;;;;;;;;
wohngebäuden (einschließlich Baumaßnahmen an bestehenden Gebäuden). – 7 Errichtung neuer Gebäude. – 8 Ohne Wohnheime. – 9 Einschließlich Umsatzsteuer.;;;;;;;;;;
